URL_original,URL_détail,Titre,Société,Type_de_contrat,Location,Temps_de_publication,Salaire,Télétravail,Expérience,Description_du_poste
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/veolia/jobs/technicien-reseaux-h-f_olemps_VEOLI_VkzAbNN?q=fb3a7deca249a418c55f8f204d3210a3&o=159505a9-87e9-4174-800b-a248be97b5e8,Technicien réseaux (H/F),VEOLIA,CDI,Olemps,2024-10-31T00:30:17Z,Non spécifié,Télétravail non autorisé,Candidatures,"Sous l’autorité du Responsable d’équipe, vous participez à l’ensemble des opérations liées à l’exploitation du réseaux d’eaux usées du contrat de Rodez Agglomération et à l’entretien courant des sites.  A ce titre, vous intervenez dans les domaines suivants :

Cartographie

Assister le référent cartographie du contrat de Rodez Agglomération sur l’édition des plans réseau (SIG), les recherches dans le SIG, notamment en cas d’absence de ce dernier;

Réaliser les relevés topographiques pour les mises à jour du SIG

Exploitation réseau 

Réaliser des passages caméra poussée et caméra robot, des tests à la fumée, des prélèvements et autres dans le cadre d’enquêtes sur le réseau d’eaux usées;

Etre en mesure d’interpréter les résultats des analyses, des passages caméra et tests effectués et de proposer des solutions adaptées;

Participer au suivi des immeubles raccordables au réseau public d’assainissement mais non raccordés (vérification terrain, mise à jour de la liste, relance par courrier etc.);

Participer au suivi de la réalisation des branchements neufs (Mise à jour du tableau de suivi des DACT, relance des propriétaires, réalisation du contrôle de branchement);

Participer aux contrôles de branchements assainissement collectif;

Participer aux interventions sur le réseau eaux usées en binôme avec un chauffeur hydrocureur lors des périodes de fortes activités;

Réaliser des enquêtes nécessaires à l’établissement des conventions spéciales de déversement et savoir déterminer les caractéristiques des rejets maximum permettant d’assurer la pérennité du réseau de collecte et le bon fonctionnement de la station d’épuration

Recherche de l’origine des pollutions du milieu naturel

Reporting 

Rédiger les rapports d’enquêtes à l’attention de nos clients 

Rédiger les conventions spéciales de déversement 

Saisir les compte-rendus de toutes les interventions réalisées dans les outils informatiques de l’entreprise

Sécurité et Qualité / Environnement

Participer à l’optimisation et à la mise en place d’actions de performance dans le cadre de la démarche Lean

Assurer la mise en sécurité des installations avant et pendant les chantiers suivant ses degrés d'habilitations

Appliquer les modes opératoires du système de management qualité - sécurité - environnement

Maintenir ses équipements et matériels de travail en bon état

Domaines transverses

Contribuer à la performance environnementale et énergétique sur l’ensemble des sites exploités par l’entreprise

Respecter les règles éthique et conformité ainsi que les procédures transverses et métiers associées.

Informations supplémentaires

Vous serez amené(e) à intervenir sur l’ensemble du périmètre du territoire Aveyron. A la date de prise de poste, il n’y a pas de sujétion d’astreinte mais ce point là est susceptible d’évoluer dans le futur. Le permis B est indispensable.

Vous bénéficierez :

- de nombreux avantages Veolia (allocation enfant à charge, bourses d’études pour les enfants des salariés, journées enfant malade, offres CSE très attractives, prime d’eau)

- d'une mutuelle et d'une prévoyance Santé. Vous aurez la possibilité d'ouvrir votre Plan d'Epargne Groupe et votre PER COL, profitant de l'abondement de l'entreprise. 

- de 36 jours de congés payés 

En tant qu'entreprise inclusive, Veolia s’engage pour la diversité et accorde la même considération à toutes les candidatures, sans discrimination. 

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/docaposte-1/jobs/operateur-technique-multisites-f-h_marseille_DOCAP_A41qO3w?q=fb3a7deca249a418c55f8f204d3210a3&o=6ae9b3c4-8ad5-4001-aa68-7ecf6f9b271f,Opérateur technique multisites F/H,DOCAPOSTE,CDI,Marseille,2024-10-30T22:47:20Z,Non spécifié,Télétravail non autorisé,Candidatures,"VOS PRINCIPALES MISSIONS
Sous la responsabilité fonctionnelle et opérationnelle de votre manager, vos missions seront les suivantes :
Le lieu principal est basé à Marseille avec des déplacements à prévoir dans la région PACA.

Activité de logistique :

-Aménagement de salle de réunion,
-Approvisionnement papier/toner,
-Maintenance 1er niveau de photocopieurs,
-Manutention.

Activité courrier :

-Traitement du courrier à l'arrivée,
-Traitement du courrier en interne : Distribution des plis et/ou colis auprès des différents collaborateurs de l'entreprise sur site,
-Traitement du courrier au départ : tri des plis et/ou colis selon la destination et affranchissement,
-Tournées véhiculées
-Numérisation et indexation.

Salaire 1819,28 euros + Prime de mission (pour les déplacements)+Frais kilométriques
Port de charges lourdes.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ozitem/jobs/technicien-support-de-proximite-h-f_paris_OZITE_oGx40Z0?q=fb3a7deca249a418c55f8f204d3210a3&o=98994585-4a9e-434d-8547-05db156056a8,Technicien Support de Proximité H/F,OZITEM,CDI,Paris,2024-10-30T16:26:59Z,Non spécifié,Télétravail non autorisé,Candidatures,"Missions :

Support utilisateur en proximité (N1/N2) : Fournir un support technique direct et personnalisé sur site pour les utilisateurs, en respectant les standards élevés du secteur du luxe.
Diagnostic et résolution des incidents : Gérer les incidents techniques liés au matériel, au logiciel, et aux réseaux. Intervenir sur place ou à distance pour garantir une expérience de service fluide.
Escalade des incidents : Remonter les incidents non résolus aux équipes de support de niveau supérieur tout en veillant à la qualité de la prise en charge.
Suivi des tickets : Assurer une gestion précise des tickets dans les outils de gestion en respectant les délais convenus, avec une attention particulière à la satisfaction des utilisateurs.
Conseils aux utilisateurs : Accompagner les utilisateurs dans les bonnes pratiques et optimiser l’utilisation des outils informatiques, en offrant un service personnalisé adapté aux exigences du luxe.
Amélioration continue : Participer à l’amélioration des procédures internes et partager les solutions efficaces avec l’équipe, en visant une excellence constante dans le service.
Déplacements en province : Se déplacer ponctuellement au niveau des usines du groupe en province pour fournir un support de proximité et garantir un niveau de service optimal sur l’ensemble des sites.
"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/ozitem/jobs/technicien-support-de-proximite-h-f_paris_OZITE_eWgMWMy?q=fb3a7deca249a418c55f8f204d3210a3&o=1c568312-4478-4473-b616-bd5070486c18,Technicien Support de Proximité H/F,OZITEM,CDI,Paris,2024-10-30T16:15:05Z,Non spécifié,Télétravail non autorisé,Candidatures,"En tant que technicien, vos missions principales incluent l’accueil de l’ensemble des incidents et des demandes des utilisateurs, étant donné que le Service Desk est le point d’entrée unique pour ces requêtes. Vous répondez aux appels téléphoniques, aux courriels, et aux sollicitations directes en bureau, tout en créant les tickets dans ServiceNow. Vous vous occupez également de résoudre les incidents et les demandes, que ce soit par téléphone, en connexion distante, ou sur site lorsque cela est nécessaire. De plus, vous êtes responsable de donner les droits d’accès aux répertoires partagés après validation, et d’ajouter les boîtes mails aux listes de distribution.
Vous contribuez aussi à l’élaboration et à la mise à jour des procédures internes et à destination des utilisateurs. Vous êtes proactif dans la proposition d’améliorations à apporter au sein de votre équipe pour en améliorer les performances, la cohésion, et les relations internes ou externes. Vous travaillez en collaboration avec les équipes internes, suivez l’état du stock et transmettez les besoins d’achats au Team Leader. Vous êtes également chargé des déploiements de matériel tels que les PCs portables, les mobiles, et les téléphones IP.
Enfin, vous veillez au bon état du bureau du Service Desk et des locaux techniques, et escaladez au Team leader, à l’Ingénieur Infrastructure ou au Manager toute demande qui dépasse votre périmètre de compétences.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/sarbacane-software/jobs/charge-e-d-assistance-technique-junior-service-client_hem?q=fb3a7deca249a418c55f8f204d3210a3&o=7198b57c-244e-441c-9121-748b975fad02,Chargé.e d’assistance technique emailing - CDI - Hem - SARBACANE,GROUPE POSITIVE,CDI,Hem,2024-10-30T08:58:03Z,"25,5K à 27K €",Télétravail fréquent,Candidatures,"Rattaché.e à notre Directrice du Service Client et au sein de notre pôle dédié à l’assistance technique et à l’accompagnement composé d’une douzaine de collaboratrices et collaborateurs enthousiastes, vos missions principales sont les suivantes :

Répondre efficacement aux demandes d’assistance technique des utilisateurs via les canaux : téléphone, mail et chat live

Assister les clients dans la découverte et la prise en main de Sarbacane

Conseiller sur les bonnes pratiques de l’email marketing

Assurer la modération manuelle des campagnes d’email.

Notre objectif : générer un maximum de satisfaction pour nos clients.

En tant que Chargé.e d’assistance technique emailing, vous êtes un interlocuteur privilégié pour nos clients.

Vous êtes libre de challenger les process internes pour optimiser les missions des membres de l’équipe et identifier les axes d’amélioration.

Et si vous souhaitez évoluer :

Nous favorisons la mobilité interne en vous accompagnant via un parcours de formation adéquat. Sarbacane appartient au Groupe Positive qui se développe en France et à l’international. Les opportunités d’évolution sont multiples.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/koesio-1/jobs/ingenieur-commercial-it-h-f_avignon_KOESI_VLQWNPJ?q=fb3a7deca249a418c55f8f204d3210a3&o=c11bfa7b-92cf-43c5-a246-ef0b983e6ff3,Ingénieur Commercial IT (H/F),KOESIO,CDI,Avignon,2024-10-30T09:41:29Z,Non spécifié,Télétravail occasionnel,Candidatures,"Votre mission

Rattaché au Directeur Commercial de l’agence d’Avignon, vous avez en charge le développement et la fidélisation d'un portefeuille de clients dans les secteurs publics /privé.

Vos principales missions :

Identifier et prospecter de nouveaux clients potentiels dans les secteurs public/privé,

Commercialisation de solutions informatiques et de services innovants axés sur les enjeux autour du digital Workplace.

Identification et analyse des enjeux IT et SSI de vos clients, élaboration des solutions et des prestations associées présentes dans le portefeuille de nos solutions.

Prospection et suivi de comptes (majoritairement publics) pour le développement de l'activité (santé, collectivités locales et territoriales) avec l'appui de véhicules de marché (centrales d'achat).

Négocier les conditions contractuelles et conclure des accords favorables en respectant les procédures d'achat du secteur public.

Collaborer avec les équipes internes pour garantir la livraison efficace des solutions vendues et assurer une intégration réussie dans les différents environnements.

Votre périmètre de chalandise : la région PACA.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/cba-informatique/jobs/commercial-sedentaire-f-h_avignon_CI_yLOKRb9?q=fb3a7deca249a418c55f8f204d3210a3&o=43021bbf-320b-41d0-9f2e-4211b06d07c2,Commercial(e) Sédentaire F/H,CBA INFORMATIQUE,CDI,Avignon,2024-10-30T23:55:23Z,Non spécifié,Télétravail non autorisé,Candidatures,"L’histoire de CBAINFORMATIQUE LIBERALE est avant tout une aventure familiale créée il ya plus de 35 ans en Avignon, là où la passion pour le domaine de la santérencontre la magie du code.

Notre récit débute avec des espritsnovateurs et des claviers débordants de créativité, unis par une ambitionaudacieuse : révolutionner le domaine de la santé en concevant etdéveloppant des solutions innovantes pour alléger la charge administrative desprofessionnels de santé.

CBA INFORMATIQUE LIBERALE s’imposecomme leader depuis ses débuts sur le marché, avec des solutions quifont vibrer les smartphones des professionnels de santé en libéral.

Aujourd’hui plus de 225collaborateur.trices avignonnais œuvrent au quotidien avec un leitmotivcommun : accompagner nos + de 38 000 clients à se concentrer surleurs patients.

Des équipes de développement,Service Clients, Commerce, Marketing, fonctions supports, chacun.e à sa manièreinnove, conçoit, teste nos applications ou accompagne nos clients au quotidien.

Notre proposons à nos clients uneoffre complète à savoir : la télétransmission, la détection automatiqued’impayés et la comptabilité. Nous leur proposons également un lecteur decartes vitales intelligent ainsi que des fonctionnalités innovantes telles quel'ordoscan.

Et comme une belle aventure ça se partage, nous recrutons un.e Commercial(e)Sédentaire F/H  pour répondre à nos enjeux de croissance. 

En quoi consiste lamission et quels sont les challenges du poste ?

Plongé(e) au sein de l’équipe Commercial, et rattaché(e) à Justine, notreresponsable Commercial sédentaire. vous intégrez une équipe dynamique dans unenvironnement open-space. Vos missions au quotidien seront de :

·        Développer notre parc client en leur proposant de nouveaux services

·        Prospecter de nouveaux clients parmi les professionnels de santé (viatéléphone, réseaux sociaux professionnels, etc.) et développer de nouvellesopportunités d'affaires.

·        Innover et diversifier continuellement vos approches commerciales,

·        Gérer et entretenir votre portefeuille client en proposant de nouveauxproduits et en relayant les opérations commerciales.

·        Collaborer étroitement avec les différents services pour garantir la satisfactionclient.

·        Négocier, rédiger, et faire signer les contrats

·        Effectuer des démonstrations de nos logiciels via visioconférence

·        Participer à des déplacements ponctuels pour des événements commerciaux(salons, forums, etc.).

L’objectif final :fidéliser la clientèle active de CBA et prospecter de nouveaux.elles.clients.es potentiels.elles, afin de conquérir de nouvelles parts demarché !

Pourquoi rejoindre laTeam CBA ?

Ambition débordante :Chez CBA, l'ambition est notre moteur. Nous rêvons en grand et visons haut, etnous recherchons des esprits audacieux qui partagent cette vision. Nousintégrons des  collaborateur.trices en alternance qui ont enviede faire décoller leur carrière.

Si vous avez soif dedéfis techniques, vous allez être comblés ! Chez CBA, nous repoussons leslimites de l’innovation pour les professions médicales, et nous embarquonstous les départements dans nos nouvelles avancées ! 

Équipesexceptionnelles : Rejoindre CBA, c'est intégrer une organisation collaborative.La cohésion est de rigueur. Vous partagerez votre savoir, nous partageons nosconnaissances. Les défis les plus fous sont relevés ensemble. Votre réussiteest notre succès !

Montée en compétencesvitesse grand V : Plongez dans un univers où l’apprentissage ne s’arrêtejamais. Chez nous, chaque jour est une opportunité d'apprendre quelque chose denouveau, de maîtriser de nouvelles méthodo ou techno et de gagner en expertise.

Rejoignez un universfull digital et surfez dans un domaine porteur d’avenir : lasanté.

Fun au quotidien :Les défis techniques sont notre jeu préféré, et nous le jouons avecenthousiasme. Des team bulding aux tournois de ping pong, en passant par deskick off annuels, il y a toujours du fun à l’horizon. Notre objectif :partager ensemble des moments « qui comptent » !

Et la RSE dans toutça ? Conscients des enjeux que le monde nous réserve, nous sommes engagéspour préserver cette Terre qui nous est chère : bâtiment basseconsommation et espaces ergonomiques, fruits frais cultivés localement àdisposition pour nos collaborateurs.trices, recyclage, mise à disposition devélos électriques, ruches sur nos toits, et bien d’autres choses encore.

Cerise sur legâteau : CBA propose aussi à ses collaborateurs un panel d’avantages trèscomplet : un CE, une mutuelle/prévoyance avec de super garanties, une carterestaurant mais surtout, une prime de participation ultra avantageuse, deschèques vacances, un plan d’épargne entreprise et de retraite complémentaire,une crèche d’entreprise et 2 jours de télétravail par semaine.  

Enfin, en tantqu’entreprise inclusive, nous valorisons les talents de toutes et tous sansdistinction de genre, ethnie, appartenance ou encore handicap.

Consultez notresite web pour en savoir plus, retrouvez notre reportage photos et lesinterviews de nos équipes sur Welcome To The Jungle et suivez notre actualitésur les réseaux sociaux Facebook/Instagram/Linkedin.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/capgemini/jobs/leader-technique-nantes_nantes_CAPGE_rzL4e9d?q=fb3a7deca249a418c55f8f204d3210a3&o=330d2e80-f7f9-4580-8bae-eaa195ff01a3,Leader Technique - Nantes,CAPGEMINI,CDI,Nantes,2024-10-30T14:20:21Z,Non spécifié,Télétravail fréquent,Candidatures," 

 

 

 

En tant que Tech Lead au sein d’une équipe de 10 personnes, vos responsabilités principales seront les suivantes :

 

Piloter la conception et la mise en œuvre de solutions techniques innovantes avec des stacks technologiques modernes (Node.js, React.js, NoSQL, Azure, AWS, Java EE, Angular …)
Assurer la qualité du code et l'adoption des meilleures pratiques de développement au sein de l'équipe.
Contribuer activement au développement de notre stack technologique, tout en restant à l'avant-garde des tendances et technologies émergentes.
Encadrer et développer les compétences techniques de l'équipe de développement.
Participer à la définition de l'architecture des systèmes et à la prise de décisions stratégiques liées à la technologie.
"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/capgemini/jobs/administratrice-administrateur-sap-grenoble-chambery_grenoble_CAPGE_z9q7koO?q=fb3a7deca249a418c55f8f204d3210a3&o=3ad33f6a-86ff-434a-a346-8ae1adeeaafa,Administratrice / Administrateur SAP - Grenoble/Chambéry,CAPGEMINI,CDI,Grenoble,2024-10-30T12:20:09Z,Non spécifié,Télétravail non autorisé,Candidatures,"      Vos missions     Intégrez l'un des plus grands leaders mondiaux dans le domaine de la transformation digitale sur nos sites de Grenoble et Chambéry ! En tant que Administrateur SAP, vous interviendrez sur la mise en place de nouveaux composants et sur les évolutions demandées par nos clients. Vous serez amené(e) à :  Analyser et rédiger des spécifications techniques Accompagner sur les différentes phases de tests. Suivre les mises en production et fournir un support technique Rédiger des documentations techniques    Venez rejoindre nos équipes de Montbonnot Saint Martin (38) et du Bourget du Lac (73) !                            "
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/capgemini/jobs/consultante-consultant-technique-salesforce-nantes_nantes_CAPGE_23QLXPO?q=fb3a7deca249a418c55f8f204d3210a3&o=9b442f5b-331e-4b7a-8a95-71895754cd26,Consultante / Consultant technique Salesforce - Nantes,CAPGEMINI,CDI,Nantes,2024-10-30T11:20:04Z,Non spécifié,Télétravail fréquent,Candidatures," 

 

 

 

 

En tant que Consultante / Consultant technique Salesforce, vous ferez partie intégrante d'une équipe dynamique et spécialisée dans l'implémentation et le développement sur la plateforme Salesforce.

Vos responsabilités principales seront les suivantes :

 

Analyser les besoins métier des clients et traduire ces exigences en solutions techniques sur la plateforme Salesforce, en utilisant les meilleures pratiques de développement.
Concevoir et développer des solutions personnalisées, notamment des personnalisations avancées.
Assurer le suivi de l'avancement des projets et garantir le respect des délais et des budgets, en travaillant en étroite collaboration avec les équipes fonctionnelles et les clients.
Mentorer et encadrer les membres juniors de l'équipe, en partageant votre expertise et votre expérience pour favoriser leur développement professionnel.
Participer activement aux phases d'avant-vente en contribuant à l'élaboration des propositions techniques, en estimant les charges de travail et en démontrant la valeur ajoutée des solutions proposées.
"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/securitesociale/jobs/technicien-conseil-h-f_rubelles?q=fb3a7deca249a418c55f8f204d3210a3&o=94ed7bcf-a6f5-4a7a-adf4-b85f9af4f4c2,Technicien conseil (H/F),LA SÉCURITÉ SOCIALE,CDD / Temporaire (6 mois),Bussy-Saint-Georges,2024-10-30T11:16:38Z,Non spécifié,Télétravail non autorisé,Candidatures,"Contexte :


La Caisse des Français de l'Étranger est un organisme autonome de Sécurité sociale de droit privé chargé d'une mission de service public auprès de plus de 200 000 bénéficiaires. Elle permet aux Français de l'étranger de continuer de bénéficier de la même protection sociale à l'étranger qu'en France.

Elle compte 220 salariés qui gèrent la protection sociale, maladie maternité et accident du travail ainsi que la gestion du fichier de l'assurance vieillesse. Pour mener à bien sa mission, elle s'appuie sur des métiers et des expertises afin d'accompagner au mieux chacun des bénéficiaires et collaborateurs.

Votre futur service :

La cellule Prospect, rattachée à la direction Marketing, Développement et communication est composée d'un responsable, d'un référent technique et de 9 technicien(nes) conseil. Elle a pour mission de prospecter et de gérer la relation avec les prospects

Vos missions :


Dans le cadre d'un remplacement, le ou la technicien(ne) conseil assurera les missions suivantes :

Répondre aux sollicitations téléphoniques :
En assurant la bonne complétude des fiches des contacts,
En créant la fiche, si le contact n'existe pas dans le CRM,
En fusionnant les fiches, en cas de doublon (ou fiches multiples).
Participer ainsi activement au taux de décroché fixé chaque année.
Répondre aux sollicitations écrites arrivant sur les boites « Contactez-Nous » et « Info expat » dans le délai de moins de 48 heures ouvrées.
Réaliser systématiquement des appels sortants, dès lors que le contenu de la demande le nécessite. Ce, pour éviter de longs échanges de mails avec le prospect.
Réaliser des devis, et suivre ensuite l'adhésion des prospects :
En « créant la commande » dès que l'adhésion est réalisée,
en « fermant le devis/opportunités », si l'adhésion est perdue : devis de plus d'1 mois, annulation, expatriation reportée…
en fermant les opportunités (sans devis) comme : CONCLU si le prospect adhère, ou, PERDU s'il n'adhère pas.
Participer activement à la réussite de l'externalisation, en réalisant les devis générés par l'équipe externe, et en suivant régulièrement les adhésions qui en découlent.
Effectuer les relances, suite aux devis réalisés lors des échanges, ou à l'issu des différentes campagnes de communication.
Assurer globalement la qualité des informations dans le CRM.
Remonter systématiquement tout dysfonctionnement rencontré ou signalé par les prospects.
Effectuer une analyse de problème, proposer des mesures correctrices ou alerter les équipes compétentes.
Proposer l'offre de service la plus adaptée au besoin du prospect.
Détecter un nouveau besoin et proposer une offre complémentaire ou subsidiaire.

Vos atouts pour réussir ?

Vous avez une bonne connaissance technique des outils de communication
Vous avez un bon sens relationnel
Vous avec une capacité d'écoute, savez prendre du recul et adapter votre réponse
Vous ête organisé(e), rigoureux(euse) et savez hiérarchiser les priorités
Vous faites preuve d'adaptabilité selon les différentes situations rencontrées et vous êtes capable d'alerter rapidement pour tout dysfonctionnement
Vous avez une bonne capacité à travailler en équipe
Vous êtes à l'aise sur les outils bureautiques

Informations complémentaires

Type de contrat : CDD de remplacement (6 mois minimum)

Horaire : Le poste nécessite une présence fixe sur la plage de 09h à 17h

Rémunération : 1 808,34 € brut mensuel + allocations vacances et gratification annuelle selon dispositions conventionnelles

Poste à pourvoir dès que possible (Rubelles, sud Seine et Marne)

La sélection comporte un entretien et une épreuve écrite

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/fideciel/jobs/technicien-technicienne-support-utilisateurs-h-f-aveho_grenoble?q=fb3a7deca249a418c55f8f204d3210a3&o=44ae4564-bef7-4a2c-ab3c-fd4344b7d472,Technicien/Technicienne Support Utilisateurs (H/F) MK2I,FIDECIEL,CDI,Grenoble,2024-10-30T14:40:07Z,Non spécifié,Télétravail occasionnel,Candidatures,"Au sein du service Support, vous êtes en charge de l’intervention technique auprès des clients sous contrat de maintenance pour notre logiciel de gestion dédié aux professionnels du transport sanitaire.

Vous effectuez le dépannage, formez, conseillez et assistez les utilisateurs (sur site, par télémaintenance, téléassistance, etc …).

Vous pouvez également assurer des mises en infogérance, des migrations, la réalisation de pré-requis, etc. Bref chez nous on ne s’ennuie pas !"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/safran-aircraft-engines/jobs/technicien-ne-support-outils-numeriques-montage-f-h_evry?q=fb3a7deca249a418c55f8f204d3210a3&o=0cca8264-7f2a-4261-ad37-d4f1193e79c1,Technicien-ne Support Outils Numériques Montage F/H,SAFRAN AIRCRAFT ENGINES,CDI,Évry-Courcouronnes,2024-10-29T23:19:08Z,Non spécifié,Télétravail occasionnel,Candidatures,"La Direction de Production des Moteurs Civils assure le montage, les essais moteurs et le support aux avionneurs de tous les produits civils de Safran Aircraft Engines. Ses activités s'étendent des programmes R&T au support des avionneurs sur leurs sites de production répartis sur plusieurs continents.
Le Support Technique aux Lignes d'Assemblage a pour rôle de concevoir et produire les outillages, gammes et procédés de fabrication nécessaires pour le montage, en s'appuyant sur des solutions digitales au service de la performance.
Au sein du Département Support Technique, vous venez en tant que Support Outils Numérique Montage, renforcer la garance des applications numériques utilisées par les métiers du montage, et principalement l'application utilisée par les méthodistes, les monteurs, les techniciens qualité production, et le bureau technique qui leur permet de définir et suivre les étapes de montage.
A ce titre, vos principales missions sont de :
• Capturer les besoins des métiers et les améliorations nécessaires des outils numériques pour y répondre,
• Rédiger les demandes d'évolutions et valider les spécifications fonctionnelles,
• Capturer et formaliser les besoins d'évolutions des outils pour leur interfaçage avec des applications aval et amont, notamment avec SAP,
• Rédiger et mettre à jour les cahiers de recette,
• Participer aux recettes métiers,
• Assurer le support niveau 2 des utilisateurs,
• Participer à l'élaboration et à l'évolution des supports de formation,
• Animer ou co-animer les formations des utilisateurs aux outils numériques.

"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/hardis-group/jobs/technicien-support-poste-de-travail-h-f_seyssinet?q=fb3a7deca249a418c55f8f204d3210a3&o=969fe305-4379-4738-9d10-824ad709c3ee,Technicien support poste de travail H/F,HARDIS GROUP,CDI,Seyssinet-Pariset,2024-10-29T22:03:19Z,Non spécifié,Télétravail fréquent,Candidatures,"Vous avezun bon relationnel, vous aimez résoudre des problématiques et êtessensible à la satisfaction clients ?
Rejoigneznotre service informatique interne !

Le Groupe Hardis poursuit sacroissance : la Direction des Systèmes d’Informations recherche un Technicien Support Poste de Travail DSI H/F,pour renforcer ses équipes à Seyssinet-Pariset. 

Vous rejoignez une équipe de 4 techniciens, vous prendrez en charge l'installation, la configuration,la maintenance et le support des environnements de travail des 1500 collaborateursHardis Group.

Vos missions seront les suivantes :

Installer, configurer, fournir et supporter les postes de travail des collaborateurs et prestataires Hardis (PC, téléphonie, imprimantes...) 
Assurer le traitement des tickets, dans le respect des engagements contractuels
Gérer les incidents et demandes SI : qualification, traitement, assignation et suivi jusqu’à résolution
Proposer des actions préventives pour améliorer la qualité de service
Participer aux tâches d’inventaire et de gestion de parc
Maintenir en conditions opérationnelles les salles de visio-conférence
Participer aux déploiements locaux des projets SI.
"
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/capgemini/jobs/incident-manager-niort_niort_CAPGE_WwoP78W?q=fb3a7deca249a418c55f8f204d3210a3&o=a4c16dd1-c19d-49cd-bd9b-c521cdb05278,Incident Manager - Niort,CAPGEMINI,CDI,Niort,2024-10-29T17:20:21Z,Non spécifié,Télétravail non autorisé,Candidatures,"      Vos missions :   Nous nous vous proposons d’intégrer notre équipe et d’intervenir dans le conseil et l'accompagnement de nos clients sur leurs projets de transformation. A ce titre, vos principales missions consisteront à :  Assurer suivi et coordination de la résolution des incidents de bout en bout, Communiquer régulièrement auprès du management et du métier du début de l'incident jusqu'à sa résolution complète, Assurer la prise en charge de l'incident et son traitement en adéquation avec le niveau de priorité, Animez la gestion des incidents et des problèmes tout en respectant les SLA, Vérifier que le processus de gestion des incidents est respecté de la création à la résolution, Assurer la mise à jour de la documentation et maintien des règles d'escalade, Préparer et animer des réunions de revue des incidents, Détecter et anticiper la récurrence d'un incident en proposant l'ouverture d'un problème pour l'éradiquer. "
https://www.welcometothejungle.com/fr/jobs?refinementList%5Boffices.country_code%5D%5B%5D=FR&query=informatique&page=1,https://www.welcometothejungle.com/fr/companies/fideciel/jobs/technicien-technicienne-support-utilisateurs-h-f_figeac?q=fb3a7deca249a418c55f8f204d3210a3&o=12d6bfcb-c19b-4851-80e1-62ade19641d1,Technicien.ne Support Utilisateurs (H/F) AVEHO,FIDECIEL,CDI,Figeac,2024-10-29T16:26:53Z,23K à 28K €,Télétravail occasionnel,Candidatures,"Au sein du service support, vous êtes en charge de l’intervention technique auprès des clients sous contrat de maintenance. Vous effectuez le dépannage et assistez les utilisateurs (sur site, par télémaintenance, téléassistance, etc …). Vous pouvez également assurer des mises en infogérance, des migrations, la réalisation de pré-requis, etc.

Vous êtes également amenés à former les utilisateurs afin de leur permettre d’accroître leurs compétences dans le cadre de leur activité professionnelles au travers de l’utilisation des logiciels et applications proposées par la société. Vous êtes notamment chargés de créer et/ou améliorer les formations ainsi que les ressources pédagogiques et d’animer des formations. Des déplacements chez les clients sont donc à prévoir."
